SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2024-01-02,4,2024-01-02T01:30:00Z,2024-01-02T02:22:45Z,-44.760000000000000000,-44.760000000000000000,False,N,,-466.877400000000000000,0.00,0.00,,,1238.362800000000000000,-838.030800000000000000,-1382.240000000000000000,515.000000000000000000,1238.362800000000000000,-838.030800000000000000,-1381.240000000000000000,515.000000000000000000
2024-01-02,5,2024-01-02T02:00:00Z,2024-01-02T02:52:24Z,-44.760000000000000000,-44.760000000000000000,False,N,,-385.057900000000000000,0.00,0.00,,,977.998500000000000000,-817.316400000000000000,-1060.740000000000000000,515.000000000000000000,977.998500000000000000,-817.316400000000000000,-1059.740000000000000000,515.000000000000000000
2024-01-02,6,2024-01-02T02:30:00Z,2024-01-02T03:22:35Z,-29.560000000000000000,-29.560000000000000000,False,N,,-207.142910000000000000,0.00,0.00,,,1106.358400000000000000,-767.761300000000000000,-1060.740000000000000000,515.000000000000000000,1106.358400000000000000,-766.761300000000000000,-1060.740000000000000000,515.000000000000000000
2024-01-02,7,2024-01-02T03:00:00Z,2024-01-02T03:52:09Z,-29.560000000000000000,-29.560000000000000000,False,N,,-93.389890000000000000,0.00,0.00,,,1179.133400000000000000,-740.783300000000000000,-1046.740000000000000000,515.000000000000000000,1179.133400000000000000,-739.783300000000000000,-1046.740000000000000000,515.000000000000000000
2024-01-02,8,2024-01-02T03:30:00Z,2024-01-02T04:22:27Z,-29.560000000000000000,-29.560000000000000000,False,N,,-163.178700000000000000,0.00,0.00,,,1052.276200000000000000,-683.741100000000000000,-1046.740000000000000000,515.000000000000000000,1052.276200000000000000,-682.741100000000000000,-1046.740000000000000000,515.000000000000000000
2024-01-02,9,2024-01-02T04:00:00Z,2024-01-02T04:52:10Z,-29.560000000000000000,-29.560000000000000000,False,N,,-241.890400000000000000,0.00,0.00,,,972.108200000000000000,-602.258600000000000000,-1126.740000000000000000,515.000000000000000000,972.108200000000000000,-601.258600000000000000,-1126.740000000000000000,515.000000000000000000
2024-01-02,10,2024-01-02T04:30:00Z,2024-01-02T05:22:28Z,-29.560000000000000000,-29.560000000000000000,False,N,,-95.398590000000000000,0.00,0.00,,,1114.566700000000000000,-598.258600000000000000,-1126.740000000000000000,515.000000000000000000,1114.566700000000000000,-597.258600000000000000,-1126.740000000000000000,515.000000000000000000
2024-01-02,11,2024-01-02T05:00:00Z,2024-01-02T05:52:18Z,-12.270130000000000000,-12.270130000000000000,False,N,,-251.793400000000000000,0.00,0.00,,,1131.493800000000000000,-445.547200000000000000,-1452.740000000000000000,515.000000000000000000,1131.493800000000000000,-445.547200000000000000,-1451.740000000000000000,515.000000000000000000
2024-01-02,12,2024-01-02T05:30:00Z,2024-01-02T06:22:20Z,0.470000000000000000,0.470000000000000000,False,N,,-103.390800000000000000,0.00,0.00,,,1068.913500000000000000,-234.564200000000000000,-1452.740000000000000000,515.000000000000000000,1068.913500000000000000,-234.564200000000000000,-1451.740000000000000000,515.000000000000000000
2024-01-02,13,2024-01-02T06:00:00Z,2024-01-02T06:52:12Z,26.230000000000000000,26.230000000000000000,False,N,0.000000000000000000,-314.159800000000000000,0.00,0.00,,,1198.663600000000000000,-130.583400000000000000,-1497.240000000000000000,115.000000000000000000,1198.663600000000000000,-130.583400000000000000,-1496.240000000000000000,115.000000000000000000
2024-01-02,14,2024-01-02T06:30:00Z,2024-01-02T07:22:24Z,26.230000000000000000,26.230000000000000000,False,N,0.000000000000000000,-305.269300000000000000,0.00,0.00,,,1144.536700000000000000,-67.550000000000000000,-1497.240000000000000000,115.000000000000000000,1144.536700000000000000,-67.550000000000000000,-1496.240000000000000000,115.000000000000000000
2024-01-02,15,2024-01-02T07:00:00Z,2024-01-02T07:52:17Z,33.720000000000000000,33.720000000000000000,False,N,0.000000000000000000,-543.608400000000000000,0.00,0.00,,,939.308500000000000000,-112.682900000000000000,-1370.240000000000000000,0.000000000000000000,939.308500000000000000,-112.682900000000000000,-1369.240000000000000000,0.000000000000000000
2024-01-02,16,2024-01-02T07:30:00Z,2024-01-02T08:22:16Z,33.720000000000000000,33.720000000000000000,False,N,0.000000000000000000,-585.189300000000000000,0.00,0.00,,,892.296500000000000000,-107.245800000000000000,-1370.240000000000000000,0.000000000000000000,892.296500000000000000,-107.245800000000000000,-1369.240000000000000000,0.000000000000000000
2024-01-02,17,2024-01-02T08:00:00Z,2024-01-02T08:52:19Z,10.000000000000000000,10.000000000000000000,False,N,0.000000000000000000,-601.761900000000000000,0.00,0.00,,,520.550100000000000000,-1102.058600000000000000,-20.240000000000000000,0.000000000000000000,520.550100000000000000,-1101.058600000000000000,-20.240000000000000000,0.000000000000000000
2024-01-02,18,2024-01-02T08:30:00Z,2024-01-02T09:22:16Z,6.060000000000000000,6.060000000000000000,False,N,0.000000000000000000,-438.876680000000000000,0.00,0.00,,,334.825600000000000000,-753.461700000000000000,-20.240000000000000000,0.000000000000000000,334.825600000000000000,-752.461700000000000000,-20.240000000000000000,0.000000000000000000
2024-01-02,19,2024-01-02T09:00:00Z,2024-01-02T09:52:16Z,6.060000000000000000,6.060000000000000000,False,N,0.000000000000000000,-430.178920000000000000,0.00,0.00,,,243.041800000000000000,-673.220600000000000000,0.000000000000000000,0.000000000000000000,243.041800000000000000,-672.220600000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,20,2024-01-02T09:30:00Z,2024-01-02T10:22:30Z,6.060000000000000000,6.060000000000000000,False,N,0.000000000000000000,-89.185510000000000000,0.00,0.00,,,178.130600000000000000,-267.316200000000000000,0.000000000000000000,0.000000000000000000,178.130600000000000000,-266.316220000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,21,2024-01-02T10:00:00Z,2024-01-02T10:52:17Z,11.000000000000000000,11.000000000000000000,False,N,0.000000000000000000,-245.715120000000000000,0.00,0.00,11.000000000000000000,1.000000000000000000,47.525100000000000000,-293.240100000000000000,0.000000000000000000,0.000000000000000000,47.525100000000000000,-292.240100000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,22,2024-01-02T10:30:00Z,2024-01-02T11:22:17Z,108.750000000000000000,108.750000000000000000,False,P,0.000000000000000000,197.708600000000000000,0.00,0.00,,,376.607500000000000000,-178.824300000000000000,0.000000000000000000,0.000000000000000000,375.607480000000000000,-178.824300000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,23,2024-01-02T11:00:00Z,2024-01-02T11:52:16Z,109.000000000000000000,109.000000000000000000,False,P,0.000000000000000000,148.666400000000000000,0.00,0.00,,,213.467200000000000000,-213.467800000000000000,0.000000000000000000,148.647000000000000000,212.467220000000000000,-213.467800000000000000,0.000000000000000000,148.647000000000000000
2024-01-02,24,2024-01-02T11:30:00Z,2024-01-02T12:22:27Z,10.000000000000000000,10.000000000000000000,False,N,0.000000000000000000,-313.028400000000000000,0.00,0.00,,,13.000000000000000000,-345.181400000000000000,0.000000000000000000,19.153000000000000000,13.000000000000000000,-344.181400000000000000,0.000000000000000000,19.153000000000000000
2024-01-02,25,2024-01-02T12:00:00Z,2024-01-02T12:52:21Z,26.000000000000000000,26.000000000000000000,False,N,0.000000000000000000,-105.509200000000000000,0.00,0.00,,,43.750000000000000000,-149.259200000000000000,0.000000000000000000,0.000000000000000000,43.750000000000000000,-148.259200000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,26,2024-01-02T12:30:00Z,2024-01-02T13:22:22Z,108.500000000000000000,108.500000000000000000,False,P,0.000000000000000000,18.441700000000000000,0.00,0.00,,,136.750100000000000000,-118.308400000000000000,0.000000000000000000,0.000000000000000000,135.750100000000000000,-118.308400000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,27,2024-01-02T13:00:00Z,2024-01-02T13:52:10Z,108.750000000000000000,108.750000000000000000,False,P,,55.508300000000000000,0.00,0.00,,,160.000000000000000000,-110.491700000000000000,0.000000000000000000,6.000000000000000000,159.000020000000000000,-110.491700000000000000,0.000000000000000000,6.000000000000000000
2024-01-02,28,2024-01-02T13:30:00Z,2024-01-02T14:22:18Z,35.000000000000000000,35.000000000000000000,False,N,,-7.861590000000000000,0.00,0.00,,,75.250000000000000000,-106.991600000000000000,0.000000000000000000,23.880000000000000000,75.250000000000000000,-105.991610000000000000,0.000000000000000000,23.880000000000000000
2024-01-02,29,2024-01-02T14:00:00Z,2024-01-02T14:52:25Z,95.817040000000000000,95.817040000000000000,False,P,,44.459590000000000000,0.00,0.00,,,149.852500000000000000,-114.512900000000000000,0.000000000000000000,9.120000000000000000,148.852500000000000000,-114.512900000000000000,0.000000000000000000,9.120000000000000000
2024-01-02,30,2024-01-02T14:30:00Z,2024-01-02T15:22:21Z,97.000000000000000000,97.000000000000000000,False,P,,66.585090000000000000,0.00,0.00,,,145.707700000000000000,-79.125700000000000000,0.000000000000000000,0.000000000000000000,144.707700000000000000,-79.125700000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,31,2024-01-02T15:00:00Z,2024-01-02T15:52:17Z,104.750000000000000000,104.750000000000000000,False,P,,165.715400000000000000,0.00,0.00,,,284.926500000000000000,-119.211100000000000000,0.000000000000000000,0.000000000000000000,283.926500000000000000,-119.211100000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,32,2024-01-02T15:30:00Z,2024-01-02T16:22:19Z,104.750000000000000000,104.750000000000000000,False,P,,284.241600000000000000,0.00,0.00,,,361.083300000000000000,-76.841700000000000000,0.000000000000000000,0.000000000000000000,360.083300000000000000,-76.841700000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,33,2024-01-02T16:00:00Z,2024-01-02T16:52:11Z,102.500000000000000000,102.500000000000000000,False,P,0.000000000000000000,171.616600000000000000,0.00,0.00,,,231.466600000000000000,-59.850000000000000000,0.000000000000000000,0.000000000000000000,230.466600000000000000,-59.850000000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,34,2024-01-02T16:30:00Z,2024-01-02T17:22:18Z,97.000000000000000000,97.000000000000000000,False,P,0.000000000000000000,9.688900000000000000,0.00,0.00,,,216.022200000000000000,-206.333300000000000000,0.000000000000000000,0.000000000000000000,215.022200000000000000,-206.333300000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,35,2024-01-02T17:00:00Z,2024-01-02T17:52:12Z,97.000000000000000000,97.000000000000000000,False,P,0.000000000000000000,47.679900000000000000,0.00,0.00,,,216.046700000000000000,-168.275100000000000000,0.000000000000000000,0.000000000000000000,215.046700000000000000,-168.275100000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,36,2024-01-02T17:30:00Z,2024-01-02T18:22:26Z,97.000000000000000000,97.000000000000000000,False,P,0.000000000000000000,64.651400000000000000,0.00,0.00,,,267.038000000000000000,-218.594300000000000000,0.000000000000000000,16.130000000000000000,266.038020000000000000,-218.594300000000000000,0.000000000000000000,16.130000000000000000
2024-01-02,37,2024-01-02T18:00:00Z,2024-01-02T18:52:09Z,97.000000000000000000,97.000000000000000000,False,P,0.000000000000000000,16.905200000000000000,0.00,0.00,,,245.541100000000000000,-283.180300000000000000,0.000000000000000000,54.720000000000000000,244.541100000000000000,-283.180300000000000000,0.000000000000000000,54.720000000000000000
2024-01-02,38,2024-01-02T18:30:00Z,2024-01-02T19:22:25Z,99.000000000000000000,99.000000000000000000,False,P,0.000000000000000000,161.890700000000000000,0.00,0.00,,,340.953100000000000000,-208.817600000000000000,0.000000000000000000,30.000000000000000000,339.953100000000000000,-208.817600000000000000,0.000000000000000000,30.000000000000000000
2024-01-02,39,2024-01-02T19:00:00Z,2024-01-02T19:52:18Z,111.329990000000000000,111.329990000000000000,False,P,0.000000000000000000,668.607100000000000000,0.00,0.00,,,656.055900000000000000,-76.092700000000000000,0.000000000000000000,88.819000000000000000,656.055900000000000000,-76.092700000000000000,0.000000000000000000,87.819000000000000000
2024-01-02,40,2024-01-02T19:30:00Z,2024-01-02T20:22:11Z,97.000000000000000000,97.000000000000000000,False,P,0.000000000000000000,534.197700000000000000,0.00,0.00,,,603.441600000000000000,-123.599900000000000000,0.000000000000000000,54.531000000000000000,602.441600000000000000,-123.599900000000000000,0.000000000000000000,54.531000000000000000
2024-01-02,41,2024-01-02T20:00:00Z,2024-01-02T20:52:15Z,93.000000000000000000,93.000000000000000000,False,P,0.000000000000000000,148.045300000000000000,0.00,0.00,,,441.491700000000000000,-293.404700000000000000,0.000000000000000000,0.000000000000000000,440.491700000000000000,-293.404700000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,42,2024-01-02T20:30:00Z,2024-01-02T21:22:17Z,35.060000000000000000,35.060000000000000000,False,N,,-29.538600000000000000,0.00,0.00,,,473.077000000000000000,-502.630000000000000000,0.000000000000000000,0.000000000000000000,473.077000000000000000,-501.630000000000000000,0.000000000000000000,0.000000000000000000
2024-01-02,43,2024-01-02T21:00:00Z,2024-01-02T21:52:14Z,34.000000000000000000,34.000000000000000000,False,N,,-201.196800000000000000,0.00,0.00,,,378.180500000000000000,-628.651300000000000000,0.000000000000000000,49.274000000000000000,378.180500000000000000,-627.651300000000000000,0.000000000000000000,49.274000000000000000
2024-01-02,44,2024-01-02T21:30:00Z,2024-01-02T22:22:15Z,32.000000000000000000,32.000000000000000000,False,N,,-252.593110000000000000,0.00,0.00,,,198.077800000000000000,-479.662900000000000000,0.000000000000000000,28.992000000000000000,198.077800000000000000,-478.662870000000000000,0.000000000000000000,28.992000000000000000
2024-01-02,45,2024-01-02T22:00:00Z,2024-01-02T22:52:10Z,32.000000000000000000,32.000000000000000000,False,N,,-238.226600000000000000,0.00,0.00,,,190.453200000000000000,-278.616100000000000000,-150.000000000000000000,0.000000000000000000,190.453200000000000000,-277.616120000000000000,-150.000000000000000000,0.000000000000000000
2024-01-02,46,2024-01-02T22:30:00Z,2024-01-02T23:22:15Z,32.000000000000000000,32.000000000000000000,False,N,,-243.821690000000000000,0.00,0.00,,,283.535500000000000000,-377.321000000000000000,-150.000000000000000000,0.000000000000000000,283.535500000000000000,-376.321000000000000000,-150.000000000000000000,0.000000000000000000
2024-01-02,47,2024-01-02T23:00:00Z,2024-01-02T23:52:13Z,126.000000000000000000,126.000000000000000000,False,P,,592.749200000000000000,0.00,0.00,,,627.516900000000000000,-246.568200000000000000,-450.000000000000000000,661.774000000000000000,626.516900000000000000,-246.568200000000000000,-450.000000000000000000,661.774000000000000000
2024-01-02,48,2024-01-02T23:30:00Z,2024-01-03T00:22:15Z,126.000000000000000000,126.000000000000000000,False,P,,461.815600000000000000,0.00,0.00,126.000000000000000000,1.000000000000000000,452.578400000000000000,-169.300300000000000000,-450.000000000000000000,628.492000000000000000,452.248200000000000000,-169.300300000000000000,-450.000000000000000000,627.822200000000000000
2024-01-03,1,2024-01-03T00:00:00Z,2024-01-03T00:52:15Z,108.700000000000000000,108.700000000000000000,False,P,,200.811810000000000000,0.00,0.00,108.700000000000000000,1.000000000000000000,529.730200000000000000,-541.418400000000000000,-400.000000000000000000,612.500000000000000000,529.269600000000000000,-541.418400000000000000,-400.000000000000000000,611.960630000000000000
2024-01-03,2,2024-01-03T00:30:00Z,2024-01-03T01:22:23Z,102.900000000000000000,102.900000000000000000,False,P,,136.763500000000000000,0.00,0.00,102.900000000000000000,1.000000000000000000,513.513500000000000000,-589.250000000000000000,-400.000000000000000000,612.500000000000000000,513.055800000000000000,-589.250000000000000000,-400.000000000000000000,611.957700000000000000
2024-01-03,3,2024-01-03T01:00:00Z,2024-01-03T01:52:12Z,102.557500000000000000,102.557500000000000000,False,P,,332.136020000000000000,0.00,0.00,101.250000000000000000,1.000000000000000000,544.848700000000000000,-575.087600000000000000,-250.000000000000000000,612.500000000000000000,543.959400000000000000,-575.087600000000000000,-250.000000000000000000,612.389300000000000000
2024-01-03,4,2024-01-03T01:30:00Z,2024-01-03T02:22:37Z,80.810000000000000000,80.810000000000000000,False,P,,229.204700000000000000,0.00,0.00,80.810000000000000000,0.000000000000000000,540.000000000000000000,-673.295300000000000000,-250.000000000000000000,612.500000000000000000,539.531430000000000000,-673.295300000000000000,-250.000000000000000000,611.968570000000000000
2024-01-03,5,2024-01-03T02:00:00Z,2024-01-03T02:52:11Z,100.000000000000000000,100.000000000000000000,False,P,,119.719590000000000000,0.00,0.00,100.000000000000000000,1.000000000000000000,588.091700000000000000,-530.922100000000000000,-550.000000000000000000,612.500000000000000000,587.410500000000000000,-530.922100000000000000,-550.000000000000000000,612.181150000000000000
2024-01-03,6,2024-01-03T02:30:00Z,2024-01-03T03:22:26Z,100.000000000000000000,100.000000000000000000,False,P,,167.092290000000000000,0.00,0.00,100.000000000000000000,1.000000000000000000,580.218500000000000000,-475.607900000000000000,-550.000000000000000000,612.500000000000000000,579.706540000000000000,-475.607900000000000000,-550.000000000000000000,612.011960000000000000
2024-01-03,7,2024-01-03T03:00:00Z,2024-01-03T03:52:10Z,84.630000000000000000,84.630000000000000000,False,P,,265.116800000000000000,0.00,0.00,84.630000000000000000,0.000000000000000000,540.000000000000000000,-187.383200000000000000,-700.000000000000000000,612.500000000000000000,539.531430000000000000,-187.383200000000000000,-700.000000000000000000,611.968570000000000000
2024-01-03,8,2024-01-03T03:30:00Z,2024-01-03T04:22:21Z,80.150000000000000000,80.150000000000000000,False,P,,160.066600000000000000,0.00,0.00,80.150000000000000000,0.000000000000000000,540.000000000000000000,-292.433400000000000000,-700.000000000000000000,612.500000000000000000,539.531430000000000000,-292.433400000000000000,-700.000000000000000000,611.968570000000000000
2024-01-03,9,2024-01-03T04:00:00Z,2024-01-03T04:52:09Z,100.000000000000000000,100.000000000000000000,False,P,,42.191500000000000000,0.00,0.00,,,584.166600000000000000,-254.475100000000000000,-900.000000000000000000,612.500000000000000000,583.166600000000000000,-254.475100000000000000,-900.000000000000000000,612.500000000000000000
2024-01-03,10,2024-01-03T04:30:00Z,2024-01-03T05:22:21Z,76.650000000000000000,76.650000000000000000,False,P,,105.008290000000000000,0.00,0.00,76.650000000000000000,0.000000000000000000,540.000000000000000000,-147.491700000000000000,-900.000000000000000000,612.500000000000000000,539.531430000000000000,-147.491700000000000000,-900.000000000000000000,611.968570000000000000
2024-01-03,11,2024-01-03T05:00:00Z,2024-01-03T05:52:07Z,30.000000000000000000,30.000000000000000000,False,N,,-207.183300000000000000,0.00,0.00,,,540.000000000000000000,-459.683300000000000000,-900.000000000000000000,612.500000000000000000,540.000000000000000000,-458.683300000000000000,-900.000000000000000000,612.500000000000000000
2024-01-03,12,2024-01-03T05:30:00Z,2024-01-03T06:22:28Z,30.000000000000000000,30.000000000000000000,False,N,,-322.207700000000000000,0.00,0.00,,,505.455300000000000000,-540.243300000000000000,-900.000000000000000000,612.500000000000000000,505.455300000000000000,-539.243300000000000000,-900.000000000000000000,612.500000000000000000
2024-01-03,13,2024-01-03T06:00:00Z,2024-01-03T06:52:09Z,30.838870000000000000,30.838870000000000000,False,N,0.000000000000000000,-755.978800000000000000,0.00,0.00,,,430.500000000000000000,-948.978800000000000000,-550.000000000000000000,312.500000000000000000,430.500000000000000000,-948.658300000000000000,-549.320500000000000000,312.500000000000000000
2024-01-03,14,2024-01-03T06:30:00Z,2024-01-03T07:22:31Z,32.150000000000000000,32.150000000000000000,False,N,0.000000000000000000,-379.752100000000000000,0.00,0.00,,,456.628800000000000000,-598.955900000000000000,-550.000000000000000000,312.500000000000000000,456.628800000000000000,-598.955900000000000000,-549.000000000000000000,312.500000000000000000
2024-01-03,15,2024-01-03T07:00:00Z,2024-01-03T07:52:23Z,32.000000000000000000,32.000000000000000000,False,N,0.000000000000000000,-247.966920000000000000,0.00,0.00,,,214.016700000000000000,-461.983600000000000000,0.000000000000000000,0.000000000000000000,214.016700000000000000,-460.983600000000000000,0.000000000000000000,0.000000000000000000
2024-01-03,16,2024-01-03T07:30:00Z,2024-01-03T08:22:18Z,5.000000000000000000,5.000000000000000000,False,N,0.000000000000000000,-136.052000000000000000,0.00,0.00,,,5.200000000000000000,-141.252000000000000000,0.000000000000000000,0.000000000000000000,5.200000000000000000,-140.252000000000000000,0.000000000000000000,0.000000000000000000
2024-01-03,17,2024-01-03T08:00:00Z,2024-01-03T08:52:02Z,5.000000000000000000,5.000000000000000000,False,N,0.000000000000000000,-213.705000000000000000,0.00,0.00,,,20.617700000000000000,-234.408900000000000000,0.000000000000000000,0.000000000000000000,20.617700000000000000,-233.408900000000000000,0.000000000000000000,0.000000000000000000
2024-01-03,18,2024-01-03T08:30:00Z,2024-01-03T09:22:21Z,96.900000000000000000,96.900000000000000000,False,P,0.000000000000000000,69.003690000000000000,0.00,0.00,,,261.428900000000000000,-205.925200000000000000,0.000000000000000000,13.500000000000000000,260.428900000000000000,-205.925200000000000000,0.000000000000000000,13.500000000000000000
2024-01-03,19,2024-01-03T09:00:00Z,2024-01-03T09:52:10Z,119.000000000000000000,119.000000000000000000,False,P,0.000000000000000000,213.916890000000000000,0.00,0.00,,,326.633400000000000000,-129.916800000000000000,0.000000000000000000,17.267000000000000000,325.633420000000000000,-129.916800000000000000,0.000000000000000000,17.267000000000000000
2024-01-03,20,2024-01-03T09:30:00Z,2024-01-03T10:22:41Z,119.000000000000000000,119.000000000000000000,False,P,0.000000000000000000,231.495910000000000000,0.00,0.00,,,351.512800000000000000,-120.012700000000000000,0.000000000000000000,0.000000000000000000,350.512800000000000000,-120.012700000000000000,0.000000000000000000,0.000000000000000000
2024-01-03,21,2024-01-03T10:00:00Z,2024-01-03T10:52:18Z,119.000000000000000000,119.000000000000000000,False,P,0.000000000000000000,243.061310000000000000,0.00,0.00,,,363.928200000000000000,-120.889000000000000000,0.000000000000000000,0.000000000000000000,362.928200000000000000,-120.889000000000000000,0.000000000000000000,0.000000000000000000
2024-01-03,22,2024-01-03T10:30:00Z,2024-01-03T11:22:24Z,101.500000000000000000,101.500000000000000000,False,P,0.000000000000000000,159.488700000000000000,0.00,0.00,,,330.733000000000000000,-171.244300000000000000,0.000000000000000000,0.000000000000000000,329.733000000000000000,-171.244300000000000000,0.000000000000000000,0.000000000000000000
