SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2024-06-25,32,2024-06-25T14:30:00Z,2024-06-26T15:14:26Z,56.000000000000000000,56.000000000000000000,False,N,0.000000000000000000,-423.231892123015882134,0.00,0.00,56.000000000000000000,1.000000000000000000,85.608337500000004638,-383.840225456349230626,-125.000000000000000000,0.000000000000000000,85.608337500000004638,-383.352989497898079208,-124.487235958451094575,
2024-06-25,33,2024-06-25T15:00:00Z,2024-06-26T15:44:40Z,56.250000000000000000,56.250000000000000000,False,N,0.000000000000000000,-279.712777777777773736,0.00,0.00,,,158.034999999999996589,-312.747777777777798747,-125.000000000000000000,0.000000000000000000,158.034999999999996589,-311.747777777777798747,-125.000000000000000000,
2024-06-25,34,2024-06-25T15:30:00Z,2024-06-26T16:14:43Z,58.000000000000000000,58.000000000000000000,False,N,0.000000000000000000,-312.661269841269813696,0.00,0.00,,,235.000000000000000000,-422.661269841269813696,-125.000000000000000000,0.000000000000000000,235.000000000000000000,-421.661269841269813696,-125.000000000000000000,
2024-06-25,35,2024-06-25T16:00:00Z,2024-06-26T16:44:37Z,58.750000000000000000,58.750000000000000000,False,N,0.000000000000000000,-195.183849206349208316,0.00,0.00,,,235.000000000000000000,-430.183849206349179894,0.000000000000000000,0.000000000000000000,235.000000000000000000,-429.183849206349179894,,
2024-06-25,36,2024-06-25T16:30:00Z,2024-06-26T17:14:36Z,119.000000000000000000,119.000000000000000000,False,P,0.000000000000000000,229.807862882501893864,0.00,0.00,,,339.215459718070917461,-109.365999793028478848,0.000000000000000000,0.000000000000000000,338.215459718070917461,-109.365999793028478848,,
2024-06-25,37,2024-06-25T17:00:00Z,2024-06-26T17:44:35Z,123.000000000000000000,123.000000000000000000,False,P,0.000000000000000000,191.382012222222215314,0.00,0.00,,,261.261181162683840284,-69.787567731481487954,0.000000000000000000,0.000000000000000000,260.261181162683840284,-69.787567731481487954,,
2024-06-25,38,2024-06-25T17:30:00Z,2024-06-26T18:14:37Z,123.000000000000000000,123.000000000000000000,False,P,0.000000000000000000,472.421824444444439450,0.00,0.00,123.000000000000000000,1.000000000000000000,470.689186805555550563,-0.009185833333333332,0.000000000000000000,1.733000000000000096,469.689186805555550563,-0.009185833333333332,,1.733000000000000096
2024-06-25,39,2024-06-25T18:00:00Z,2024-06-26T18:44:36Z,123.000000000000000000,123.000000000000000000,False,P,0.000000000000000000,909.142000000000052751,0.00,0.00,,,312.093181848290612379,-18.546386955128205898,0.000000000000000000,615.616999999999961801,311.093181848290612379,-18.546386955128205898,,615.616999999999961801
2024-06-25,40,2024-06-25T18:30:00Z,2024-06-26T19:14:37Z,123.000000000000000000,123.000000000000000000,False,P,0.000000000000000000,915.243055555555542924,0.00,0.00,,,522.201388888888914153,-156.959722222222211485,0.000000000000000000,550.000000000000000000,521.201388888888914153,-156.959722222222211485,,550.000000000000000000
2024-06-25,41,2024-06-25T19:00:00Z,2024-06-26T19:44:39Z,123.000000000000000000,123.000000000000000000,False,P,0.000000000000000000,492.130553611111110968,0.00,0.00,,,497.798609660493809770,-255.570426296296290047,0.000000000000000000,250.000000000000000000,496.798609660493809770,-255.570426296296290047,,250.000000000000000000
